featureid	UNKNOWN	p__Euryarchaeota|c__Methanobacteria	p__Euryarchaeota|c__Thermoplasmata	p__Actinobacteria|c__Actinobacteria	p__Actinobacteria|c__Coriobacteriia	p__Bacteroidetes|c__Bacteroidia	p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	p__Firmicutes|c__Bacilli	p__Firmicutes|c__Clostridia	p__Firmicutes|c__Erysipelotrichia	p__Firmicutes|c__Firmicutes_unclassified	p__Firmicutes|c__Negativicutes	p__Firmicutes|c__Tissierellia	p__Fusobacteria|c__Fusobacteriia	p__Lentisphaerae|c__Lentisphaeria	p__Proteobacteria|c__Betaproteobacteria	p__Proteobacteria|c__Deltaproteobacteria	p__Proteobacteria|c__Epsilonproteobacteria	p__Proteobacteria|c__Gammaproteobacteria	p__Proteobacteria|c__Proteobacteria_unclassified	p__Spirochaetes|c__Spirochaetia	p__Synergistetes|c__Synergistia	p__Verrucomicrobia|c__Verrucomicrobiae	p__Ascomycota|c__Saccharomycetes	p__Eukaryota_unclassified|c__Eukaryota_unclassified
acesulfame	-0.029619069519970953	-1.06905040096063	-0.9232214360554474	-0.2232886799233949	-0.2847472068197182	-0.22151175937773004	-0.8063875389651218	-0.12376451679145628	-0.04712035624431188	-0.02276298775910357	0.01953006938173818	-0.18727732262930352	0.10953082709443329	-0.04918465869041544	-1.1721057386944995	-0.33063084426476996	0.09985051193672323	-0.19253797175753906	-0.010737682343605504	-0.2174138558973917	-1.3511786925679763	0.10401852408459167	-0.04803207667108411	-2.3329445277788508	-0.4467745613315506
acetaminophen	-0.4069029392621233	-0.6349514141815937	-0.25316430286170344	-0.5441222822857077	-0.4810217239764293	-0.49733854994321725	-0.6741393479998541	-0.5561713416736342	-0.493245861744378	-0.47347793476387334	-0.467773850986688	-0.49169101178276253	-0.41458948141245155	-0.04359232102895216	-0.8968972925755105	-0.5434937796979581	-0.5279280703601517	-0.0703928240432874	-0.518020595440632	-0.49550633751360174	-0.6183392317880854	-0.3754927597426345	-0.4786612096217192	-1.1490073332380217	-0.2983193752579343
acetyl-galactosamine	-4.34825017323182	-2.605157077679978	-0.0703529008102313	-4.3667227333211605	-3.962392498910816	-4.640236966039891	-3.8717968705516017	-4.110894572149392	-4.479917144728112	-3.9459764248858793	-4.31265251065572	-4.134842093022099	-4.331242634845457	-1.312465174643095	-4.44199050763305	-4.762121600824458	-5.448116101952899	-0.4509389344239856	-3.788746811508302	-4.28047841213019	-1.7823091578410795	-4.086350594350192	-4.5243822153116175	-2.1797277273634372	-1.9695115093738949
acetylalanine	-2.129545168416309	-2.2722630584229435	-2.518424417716427	-2.0298558654552425	-2.1349536687119137	-2.136430079203489	-2.1717228872586856	-1.9218561742064564	-2.0057109216683005	-1.975634812996697	-1.992164818582308	-2.066991645572365	-2.031455317391049	-2.414654165341865	-2.119944984140689	-2.1515312444368155	-1.963908896670028	-2.3682250774200786	-1.8644969069279025	-2.1078127976726577	-2.4037981306651197	-2.077107393152188	-2.0370831129345457	-2.2399161578477496	-2.3337908189739185
acetylcholine	2.184368459327849	1.2345602071747912	0.19014040204469593	1.9183949659351163	1.9095661603168228	2.395207776081044	1.8579089555388564	1.4435604828683504	1.9542634559737344	1.4790997233587202	1.791859912624254	1.8627260392019211	1.8979335271070497	0.8526750290154785	2.054312523991805	2.498193140460907	2.504870529524429	0.12718073812458996	1.09848299588739	2.0457089217917828	0.9841783691370742	1.842751591295591	2.065840887333302	0.6899061481626272	1.0432988213433516
acetytyrosine	-2.321446796080226	0.35000418143686196	2.77463453312955	-2.155229693866555	-1.7032994264223902	-2.447665345250412	-1.1600330053774655	-1.9731806507745473	-2.4225385566997693	-1.9022635339269423	-2.3127683225101916	-1.955559300284433	-2.419837303788019	0.7493280919783443	-1.4137525871860044	-2.4787603860954595	-3.5359576300497872	1.7596538742585772	-1.7350972584141768	-2.086192273852877	1.4195265529917016	-2.1728193482214575	-2.4713388152109412	1.8990101564871007	0.44172395288104127
adenine	0.8976392093279144	0.6817235309410197	0.46011692925703085	0.8213958884320156	0.8322392891631657	0.9541780189710618	0.8200928343370797	0.6848433226382302	0.8270480520759689	0.6990600999603416	0.7809325808994871	0.8124678094149297	0.8074644204224706	0.6047298341745986	0.8598284043483915	0.9801781541275408	0.953140158378992	0.4210663583470047	0.5950539772367892	0.8584491263057394	0.6371231433507956	0.7981151581660679	0.858216003305906	0.5422613021734319	0.642631850884511
adenosine	2.9501484508821485	2.1490112602833933	0.5597348981142203	3.0322623692336896	2.7869526872017336	3.1800877234757525	2.852551026133873	2.861458031428355	3.058744740336656	2.724717136995011	2.935544361601839	2.877833665186576	2.907855155282733	1.0862879009499986	3.2929426205799905	3.2759547114807854	3.5996168335736582	0.61761621781686	2.654520522235625	2.9573694683479888	1.706670093310412	2.7517189061101215	3.079477023893521	2.222787311930671	1.598235035625061
adipate	-0.46729071823836277	0.4229393799617369	0.3288096535308136	-0.39141750021539307	-0.269470946453101	-0.25399215313337287	0.1998709411382973	-0.6306454752644037	-0.559325249606244	-0.6837872209731959	-0.6611750887931573	-0.40609107416351653	-0.7135396042840982	-0.4422180370354196	0.5109102415863465	-0.13690651119460695	-0.6555492150322655	-0.4398756855105508	-0.8081208301643247	-0.339659153793785	0.7279653929254231	-0.6901018203718188	-0.5237137341091417	1.4477899097888962	-0.11386783189273642
adrenate	1.3311657654336266	0.42274128727561333	-1.3617467729830153	1.5723449353299699	1.1847061339988412	1.5114832600074295	1.1933914066498796	1.6215755421873905	1.6335641951027915	1.4135266078889397	1.558745713923582	1.3764728984074965	1.474171901738445	-0.7411854250584522	1.6666938721733855	1.571133064546298	2.1701156830367756	-1.0588763009162423	1.5380025622685505	1.3819195398072202	-0.17528292263561251	1.2657745824911677	1.5977707239126855	0.5648935600207325	-0.1622787730486852
agmatine	4.0232512343729905	2.639034679222357	0.8559243990113752	4.277522967352442	3.784863738076104	4.080413852827147	3.5359762150643466	4.5157387854427835	4.434133995730628	4.312036469100586	4.424620225922134	4.077167838295542	4.345791877595895	1.8871912860047368	3.858092437753398	4.067913099942097	5.010589021344765	1.6212741967913376	4.564296515008189	4.022261301832494	1.8416268675177263	4.109323810197249	4.361958548937879	2.285514307714083	2.318374115938682
alanine	0.23511017656306654	-0.6985346971784006	-1.2763126189532252	0.2801552120060415	0.05174616438562821	0.15854376005286852	-0.27185454738536574	0.46098342815709437	0.41725001051168586	0.4171966673573886	0.4550519393805108	0.2181578942568302	0.4508046387349198	-0.5353954557069178	-0.314650611433966	0.09702578608987657	0.6681693207117219	-0.6426179257589433	0.560579454241548	0.16536024481816547	-1.1259313365404493	0.35557834087164863	0.3773048573315384	-1.3407541627376522	-0.5456342421054945
alanylalanine	3.8584314999205964	2.550809973249103	0.9843821722199542	3.924847070023232	3.590016496915031	3.9659739974996766	3.386402713015113	3.9158801742878397	4.048929914665823	3.796294453984668	3.9863734723474735	3.7719590680404194	3.975735624667749	1.9462245578637534	3.6600783624903785	3.991158159559475	4.639798834283757	1.499938800285035	3.827013626441409	3.8008813506664927	1.9165608082362602	3.7975071436768184	4.0411413116271016	2.071442524196224	2.289338885111664
alloisoleucine	2.0627832784951976	-0.09536659490197263	0.5439304969678338	1.0836570797890601	1.3871940486366459	1.8495755220246686	0.4295837630008248	0.5085531569661796	1.3664741336560242	0.9573420569777591	1.3266942671853257	1.2744590492722185	1.7307054786516778	2.320733239229935	-0.4071890611557505	1.7540731223309138	1.8456704997078566	1.3583023943393973	0.2800206268369808	1.4913978961528684	-0.29042997881628185	1.867896323598833	1.5676649511086116	-3.172380605926016	1.303625385233378
alpha-CEHC	-3.8088979929747357	-3.265825274103098	-0.4740314912048509	-4.245798403108669	-3.768177835509002	-4.25803136312771	-4.227565545385444	-4.13854981234619	-4.185072896485718	-3.777303833400209	-3.999672696539236	-3.9353085455640295	-3.8376919839202737	-0.7169213181606748	-5.2352209148626665	-4.457915822974983	-4.915183520633053	-0.2521977022527966	-3.849287481998368	-4.015615155490237	-2.6391738066691435	-3.5492088518252363	-4.161047238067304	-4.4390205782038485	-1.8887377078497538
alpha-glycerophosphate	0.2162399726043147	-0.05581250141301841	0.23417018371144424	-0.1256788546395165	0.07866343698665537	0.2444915962862364	-0.024257676745826462	-0.4800646977379679	-0.11530519725154509	-0.3281802389134998	-0.1834185713507277	-0.05062292537067481	-0.055393720242935096	0.44332138730785253	-0.19503034861387114	0.2698921741777317	-0.01777030794304668	0.0978877738762356	-0.6602813260477359	0.06759101883742957	0.0732467697282746	0.021013069173852372	-0.017341562117486276	-0.6598617079024032	0.20841920167599604
alpha-glycerophosphocholine	-0.4253741598848344	-1.0703587538191124	-1.1513429494327292	-0.36995530201978105	-0.5403263508666659	-0.5804656922877527	-0.8794843342174348	-0.09576210231708693	-0.24174279106206686	-0.11114697686875186	-0.1574194701332945	-0.3889016341820798	-0.16836350381752663	-0.6050268007464004	-1.0523721138207085	-0.6778098108125882	-0.18171440012577467	-0.5194590321129255	0.09412961357457295	-0.48336873771531863	-1.36722924131087	-0.22118004860022822	-0.29952312117110524	-1.6786064322872813	-0.7605176349150984
alpha-hydroxymetoprolol	0.5357483622374208	-0.4746383219908934	-0.3230209876936454	0.2935793745457091	0.2739314350388512	0.37364266629001097	-0.21454732914950103	0.3079843223806349	0.45497400831679036	0.42671844376500756	0.4988489468236621	0.3375540658384276	0.6059017320738809	0.5198871605009572	-0.5677416164110527	0.2830178651747465	0.6206651114386688	0.30929931303203206	0.3678518809745851	0.3369481031312911	-0.7130975657609668	0.6129533072527114	0.4745909291854359	-1.7335269145257235	0.12620019565264373
alpha-ketoglutarate	1.459443728702038	0.46454719642510245	-0.2954804624408234	1.3591750040040036	1.2231627954548232	1.4936916891383865	0.9863827729156387	1.265458861675108	1.4626933195900533	1.262473128372886	1.4193390348589887	1.302935062779945	1.4680694377026495	0.45868483195846643	1.022749097160598	1.4960668297061268	1.8475513621604476	0.0806018918574698	1.181667132055809	1.3494414728431803	0.09986297118947363	1.3908150835861806	1.487672625447987	-0.20841108328160196	0.5086721728820147
alpha-ketoisovalerate	-3.6272351826421976	-4.449477276602277	-0.6023479385547004	-4.197829829711263	-3.8781558598559798	-4.648032087169538	-5.3543966055950865	-3.44196129285148	-3.8016173352479887	-2.925404020568232	-3.333609033302086	-3.7833839655763466	-3.085502466382512	0.4192412725945003	-7.238630211126023	-5.157276858472977	-4.668060984099619	1.2138618108518053	-2.619808817639031	-4.084973645336081	-4.237243426864822	-2.7777165423081893	-3.8840226262787207	-7.705480750901161	-1.682984672965155
alpha-linolenate	3.135966930450205	2.796708155472513	2.1509516957709978	3.0703686306752203	3.0418972287003285	3.279808982111378	3.1002617256496765	2.8416560443849876	3.0635066538679006	2.822103816772093	2.9702926312769673	3.022429567561564	2.992726482444649	2.358681349088472	3.2872030035905127	3.3478326626834973	3.3310928735633665	2.029036643622927	2.6631978414348083	3.1067663399839933	2.677279846819761	2.9494129212465854	3.1103214170316034	2.7668556350700904	2.5597687232175668
alpha-muricholate	1.7588356914982177	2.0383616497703283	0.886567236106931	2.1689161810706783	1.9043516352903396	1.9612190814041686	2.2641089237371514	2.2949540003673183	2.0900217657169913	2.050167646762949	2.0359146686213765	2.0089698122225617	1.868038367288146	0.5763637980496403	2.8093529096461305	2.043373386359064	2.2278861631554667	0.6641031239284723	2.2745395171777734	1.9654868690561678	1.8336740027327432	1.722937957135061	2.024222930214876	3.159304309424308	1.2325703163484647
aminoisobutyric acid/GABA	3.8757816507330896	2.6454500576514266	1.2688170662530345	3.957800089215722	3.6299155749146728	3.9394203487851005	3.3981709280941894	4.014601693483721	4.087229104945178	3.9022117616116705	4.051394441672738	3.819424484476933	4.034689681321183	2.1862818917680027	3.6103816481732744	3.9425629220832135	4.602788312185427	1.8321445816689204	3.97991400504808	3.8222600433198237	2.0402090576567073	3.868348354534026	4.065904572652912	2.149696714862983	2.4642316216312943
anserine	-1.3328715178768236	-1.3221234686841676	-1.4428959961897243	-1.1172370198034713	-1.275413874501469	-1.3968385369755083	-1.319488171154315	-0.8342502351338119	-1.0884966942851575	-0.9240958574680977	-1.0264770190617285	-1.1601222713690031	-1.110485794516756	-1.4416408968573178	-1.2892908851851486	-1.44503423781974	-1.1574683074546863	-1.1943430254545215	-0.6628263579066723	-1.2658208325966882	-1.462605627289201	-1.1661063761507808	-1.163504624354942	-1.1440504945755459	-1.366871545470314
arachidate	-0.32426276431536705	1.248889641539315	1.3961621948207044	-0.02626989828793197	0.07195277557769933	-0.1256970302672631	0.7327326406186949	-0.06693422112553327	-0.2610100789873555	-0.1964856913968127	-0.3185897117381038	-0.04970385805640409	-0.46519811815027	0.09476223458606636	1.1236693363190433	-0.016734816071987	-0.6079640580431933	0.45542105743864636	-0.12266832391226246	-0.06452153149011775	1.692846613359042	-0.44013120191642585	-0.28360005263355015	2.9617413686195637	0.5316161154318597
arachidonate	2.5315415945612005	2.386596761026216	0.48413076325574367	3.018978907063929	2.6002023409602755	2.808689350212103	2.951867537653268	3.1474442342130704	2.9697268337101095	2.825286076633049	2.882309839383035	2.7800400022734557	2.69043225351082	0.4709318602553738	3.6858695799086822	2.917466965350142	3.349991096466275	0.39608715925957805	3.0791233501063733	2.748845400600315	1.9284397301430918	2.461385995645294	2.8951843189450206	3.511447857334434	1.354801881305388
arginine	3.8327574345361746	2.6882300807954427	1.4212565116821088	3.8712778888320885	3.5945219039286065	3.907463968647516	3.3896332252724233	3.8682429599351584	3.985339344513453	3.7785501753388386	3.9380775668492296	3.7494205492609947	3.936073050217239	2.2703888025308228	3.58569309389664	3.920209306698141	4.478692402648666	1.8935192437794777	3.8029574688920755	3.771092634535883	2.15065181070961	3.7903481856905143	3.979468991425956	2.202107458358692	2.520894390505441
ascorbate	1.5066896802297824	0.18770513862853133	-0.9477416201708249	1.3690230886442871	1.1897977058066913	1.5892596739524838	0.9207101006098259	1.195193987394597	1.4940102133625963	1.1836394378934716	1.4165717418337773	1.2841142344125909	1.483460019847941	0.04036514543054892	1.0258600063414391	1.612872373026117	2.0477758584223262	-0.5172171800055105	1.0405726723852058	1.3668545582893097	-0.29875845888250874	1.3750387466698335	1.537112476301838	-0.6361155476135263	0.1657785649701795
asparagine	-5.21281079014817	-1.1404809683531705	0.6529222294139141	-4.567127226520962	-4.199340121809932	-5.055186441533698	-2.9009652194867477	-4.345019648013381	-5.069440057939189	-4.525126524111976	-5.0368563847778915	-4.486548934988482	-5.353745434906696	-2.574731943703065	-2.4967545501364343	-4.943246524819895	-6.351396479570902	-1.2459676983723624	-4.178863720114341	-4.64312423278928	0.14962081321853127	-5.175210728125881	-5.172884086218914	2.453748844764945	-2.1249148041736134
aspartate	3.113323518159006	0.8930332105480479	-1.444535748281505	3.237483472436266	2.664795805745511	3.1922038776222657	2.2094548493615536	3.364546735969854	3.480521860946805	3.182547826165419	3.434548622488343	3.0040832002815963	3.417681056156688	0.22881681146194133	2.530492798070762	3.183592442867526	4.3776230656648005	-0.3816814489309479	3.3241588192103473	3.0048221140013096	-0.17857059062117298	3.1326871947737276	3.4410493024746818	-0.09416581532625878	0.6567711056468033
atenolol	1.881824815926524	2.7958056775999633	2.6219620270422905	1.9482609638842516	2.0806900556821297	2.128737894030648	2.5927673176662016	1.6570193014177137	1.7665866855626895	1.6008461306778483	1.6452713001448078	1.9282372139081803	1.595263877708252	1.8208800506008198	2.947577018336232	2.264000470932467	1.6978720118502748	1.7766064555329066	1.439913654250379	2.013480735248349	3.113087272533627	1.617329501604429	1.8126949409927033	3.885392842496584	2.1939097885097505
azelate	0.8122353193371352	0.7747563957266184	0.49420322866562505	0.8159023491491169	0.802424041046688	0.8892521102851116	0.8717188104606612	0.7220623311597119	0.7973223910149292	0.6990019391881166	0.7525495193805516	0.7908266655981323	0.7456477466298539	0.4905443038231301	0.9834672906921895	0.9243782289395005	0.8860506097029548	0.38223990442888356	0.6482037670441744	0.8200447076028503	0.7468427975455758	0.724695535871815	0.8127360710112091	0.8926292483841767	0.6156783963587333
beta-alanine	3.935346835900823	0.7514690370273842	-0.188020433521938	3.4285503283089835	3.151915205471089	3.6913180305735755	1.981113963701342	3.3967866525988173	3.8611858712592104	3.571446432924959	3.8960139664643516	3.4058672837400756	4.139780274294391	2.3709852761360315	1.4614858290745518	3.5357271716421237	4.713809660277938	1.5069795011799738	3.405109606046283	3.460888668812723	-0.23284395450819684	4.025176341628157	3.9139293772415233	-2.314511338472687	1.8065436300409843
beta-guanidinopropionic acid	0.6018218581197439	0.5427807224349335	0.2345025341473885	0.5425175335474048	0.5708890384555029	0.7132410686021338	0.6635129784925806	0.34637969096247856	0.513087828414736	0.34479645742269804	0.44061357888121244	0.5244021847906671	0.45691557375374625	0.23766234863527114	0.7885130623110292	0.7691588354579139	0.6431129095798811	0.032100173019741884	0.2075078858799565	0.590197794950817	0.5462619853975141	0.44704530537878284	0.5535916740434091	0.6242336986994055	0.36615887114566403
beta-sitosterol	-1.513394772880242	-1.05478703847263	0.40995062609644983	-1.8481793247440674	-1.4840855697688227	-1.650349631350549	-1.5912861847536282	-2.0263388846756287	-1.8716312464809972	-1.801807282075928	-1.84295675393466	-1.668437002128913	-1.7254965416133397	0.11520389559556232	-2.0524858990068804	-1.6973553629522482	-2.2218102894786975	0.1980995023726284	-2.022144621310355	-1.6336987256689142	-0.5863966620223882	-1.5424208212454378	-1.8058758649845852	-1.5359145715584268	-0.44909825666821845
betaine	0.8883928896435278	1.4272276381260933	0.40606005210021245	1.4183205619529182	1.11908324916209	1.0560616610612108	1.524234203802227	1.6901122503424721	1.324661451036996	1.406205390079383	1.3081925889211834	1.2530761857568873	1.0918780487091153	-0.09648998738796255	2.078242789186409	1.1182114849712605	1.3378282756278344	0.19230324141564958	1.7627668016092333	1.1535763758203927	1.2537237473800884	0.9418808491809383	1.2202849621484835	2.80423923272426	0.5841909166580237
bilirubin	1.4790951575365017	0.133385306124705	-0.2525788711804233	1.6093047303873529	1.2383161638902243	1.2035976436650992	0.5986819617015473	2.1395077982488555	1.8610667908470697	2.0867915738008054	2.016038237979625	1.5488158940713461	1.9912195762123899	0.8742817693104188	0.3317378133290667	1.0281467041021024	2.050456113220789	0.9908069496567262	2.484510305444564	1.3764356387356234	-0.5067867426886585	1.8666931915813656	1.7481427644939704	-1.0094768423477882	0.6494014944768125
